present time,present thrust,present mass,present acceleration x,present acceleration y,present speed x,present speed y,present flight angle,present pitch angle,present degree position,present height,present downrange distance,present position x,present position y,pitch angle,next time,next thrust,next mass,next acceleration x,next acceleration y,next speed x,next speed y,next flight angle,next pitch angle,next degree position,next height,next downrange distance,next position x,next position y
0.9999999999999999, 77403934.42622952, 5566065.573770491, 0.0002441752959119151, 4.08611963469337, 464.56625825678174, 4.059279980098689, 0.008803189386737065, 1.5707963267948966, 1.5707234079412957, 2.244626959785819, 464.56601629091375, 464.56617955477816, 6371002.227689143, 1.5707963267948966, 1.0999999999999999, 77403934.42622952, 5563672.131147541, 0.0002687246027502574, 4.092103233678261, 464.56628512924203, 4.468490303466515, 0.009691250292788693, 1.5707963267948966, 1.5707161160599343, 2.695032930932939, 511.02259244434947, 511.0228080677024, 6371002.674538174
1.0999999999999999, 77403934.42622952, 5563672.131147541, 0.0002687246027502574, 4.092103233678261, 464.56628512924203, 4.468490303466515, 0.009691250292788693, 1.5707963267948966, 1.5707161160599343, 2.695032930932939, 511.02259244434947, 511.0228080677024, 6371002.674538174, 1.5707963267948966, 1.2, 77403934.42622952, 5561278.68852459, 0.00029274569548309675, 4.098092093044567, 464.5663144038116, 4.878299512770972, 0.010580585105458545, 1.5707963267948966, 1.5707088241797076, 3.1867585806176066, 557.4791613689432, 557.4794395080835, 6371003.162368125
1.2, 77403934.42622952, 5561278.68852459, 0.00029274569548309675, 4.098092093044567, 464.5663144038116, 4.878299512770972, 0.010580585105458545, 1.5707963267948966, 1.5707088241797076, 3.1867585806176066, 557.4791613689432, 557.4794395080835, 6371003.162368125, 1.5707963267948966, 1.3, 77403934.42622952, 5558885.24590164, 0.00031623533351893154, 4.104086217940081, 464.56634602734493, 5.288708134564979, 0.011471193504640698, 1.5707963267948966, 1.570701532300721, 3.719863846898079, 603.935722392738, 603.936074110818, 6371003.691238939
1.3, 77403934.42622952, 5558885.24590164, 0.00031623533351893154, 4.104086217940081, 464.56634602734493, 5.288708134564979, 0.011471193504640698, 1.5707963267948966, 1.570701532300721, 3.719863846898079, 603.935722392738, 603.936074110818, 6371003.691238939, 1.5707963267948966, 1.4000000000000001, 77403934.42622952, 5556491.803278688, 0.0003391902835850043, 4.110085613507636, 464.5663799463733, 5.699716695915743, 0.012363075159616396, 1.5707963267948966, 1.5706942404230815, 4.29440872464329, 650.3922748338744, 650.3927121054553, 6371004.261210608
1.4000000000000001, 77403934.42622952, 5556491.803278688, 0.0003391902835850043, 4.110085613507636, 464.5663799463733, 5.699716695915743, 0.012363075159616396, 1.5707963267948966, 1.5706942404230815, 4.29440872464329, 650.3922748338744, 650.3927121054553, 6371004.261210608, 1.5707963267948966, 1.5000000000000002, 77403934.42622952, 5554098.360655738, 0.000361607319936663, 4.11609028488512, 464.5664161071053, 6.111325724404256, 0.0132562297290104, 1.5707963267948966, 1.5706869485468964, 4.910453261807561, 696.8488180090784, 696.8493537161659, 6371004.872343181
1.5000000000000002, 77403934.42622952, 5554098.360655738, 0.000361607319936663, 4.11609028488512, 464.5664161071053, 6.111325724404256, 0.0132562297290104, 1.5707963267948966, 1.5706869485468964, 4.910453261807561, 696.8488180090784, 696.8493537161659, 6371004.872343181, 1.5707963267948966, 1.6000000000000003, 77403934.42622952, 5551704.918032787, 0.00038348322448365996, 4.122100237205496, 464.56645445542773, 6.5235357481248055, 0.014150656860748938, 1.5707963267948966, 1.570679656672275, 5.568057555705309, 743.305351222344, 743.3059991617087, 6371005.524696755
1.6000000000000003, 77403934.42622952, 5551704.918032787, 0.00038348322448365996, 4.122100237205496, 464.56645445542773, 6.5235357481248055, 0.014150656860748938, 1.5707963267948966, 1.570679656672275, 5.568057555705309, 743.305351222344, 743.3059991617087, 6371005.524696755, 1.5707963267948966, 1.7000000000000004, 77403934.42622952, 5549311.4754098365, 0.00040481478703880466, 4.128115475596767, 464.56649493690645, 6.936347295684482, 0.015046356192014596, 1.5707963267948966, 1.570672364799327, 6.267281762324274, 789.7618737734214, 789.7626486553993, 6371006.218331485
1.7000000000000004, 77403934.42622952, 5549311.4754098365, 0.00040481478703880466, 4.128115475596767, 464.56649493690645, 6.936347295684482, 0.015046356192014596, 1.5707963267948966, 1.570672364799327, 6.267281762324274, 789.7618737734214, 789.7626486553993, 6371006.218331485, 1.5707963267948966, 1.8000000000000005, 77403934.42622952, 5546918.032786885, 0.00042559880543554585, 4.134136005182054, 464.566537496787, 7.349760896202687, 0.01594332734920438, 1.5707963267948966, 1.570665072928164, 7.008186082355678, 836.2183849535727, 836.219302405078, 6371006.953307575
1.8000000000000005, 77403934.42622952, 5546918.032786885, 0.00042559880543554585, 4.134136005182054, 464.566537496787, 7.349760896202687, 0.01594332734920438, 1.5707963267948966, 1.570665072928164, 7.008186082355678, 836.2183849535727, 836.219302405078, 6371006.953307575, 1.5707963267948966, 1.9000000000000006, 77403934.42622952, 5544524.590163934, 0.0004458320857395066, 4.140161831079535, 464.5665820799956, 7.763777079310641, 0.016841569947885854, 1.5707963267948966, 1.5706577810588975, 7.7908307779580355, 882.6748840498165, 882.6759606130776, 6371007.729685282
1.9000000000000006, 77403934.42622952, 5544524.590163934, 0.0004458320857395066, 4.140161831079535, 464.5665820799956, 7.763777079310641, 0.016841569947885854, 1.5707963267948966, 1.5706577810588975, 7.7908307779580355, 882.6748840498165, 882.6759606130776, 6371007.729685282, 1.5707963267948966, 2.0000000000000004, 77403934.42622952, 5542131.147540984, 0.00046551144240029136, 4.1461929584025174, 464.56662863113985, 8.178396375150893, 0.01774108359275463, 1.5707963267948966, 1.5706504891916415, 8.615276156924665, 929.1313703378537, 929.1326234761916, 6371008.54752492
2.0000000000000004, 77403934.42622952, 5542131.147540984, 0.00046551144240029136, 4.1461929584025174, 464.56662863113985, 8.178396375150893, 0.01774108359275463, 1.5707963267948966, 1.5706504891916415, 8.615276156924665, 929.1313703378537, 929.1326234761916, 6371008.54752492, 1.5707963267948966, 2.1000000000000005, 77403934.42622952, 5539737.7049180325, 0.00048463369845650763, 4.152229392259423, 464.5666770945097, 8.593619314376834, 0.018641867877590212, 1.5707963267948966, 1.5706431973265105, 9.48158258665353, 975.5878430877269, 975.5892911856425, 6371009.406886851
2.1000000000000005, 77403934.42622952, 5539737.7049180325, 0.00048463369845650763, 4.152229392259423, 464.5666770945097, 8.593619314376834, 0.018641867877590212, 1.5707963267948966, 1.5706431973265105, 9.48158258665353, 975.5878430877269, 975.5892911856425, 6371009.406886851, 1.5707963267948966, 2.2000000000000006, 77403934.42622952, 5537344.262295082, 0.0005031956856816192, 4.158271137753818, 464.5667274140783, 9.009446428152216, 0.019543922385213845, 1.5707963267948966, 1.5706359054636199, 10.389810481108725, 1022.0443015638203, 1022.0459639270504, 6371010.307831494
2.2000000000000006, 77403934.42622952, 5537344.262295082, 0.0005031956856816192, 4.158271137753818, 464.5667274140783, 9.009446428152216, 0.019543922385213845, 1.5707963267948966, 1.5706359054636199, 10.389810481108725, 1022.0443015638203, 1022.0459639270504, 6371010.307831494, 1.5707963267948966, 2.3000000000000007, 77403934.42622952, 5534950.819672131, 0.0005211942447953619, 4.164318199984418, 464.56677953350277, 9.425878248150658, 0.020447246687445582, 1.5707963267948966, 1.5706286136030871, 11.340020313858986, 1068.500745017786, 1068.5026418804007, 6371011.250419319
2.3000000000000007, 77403934.42622952, 5534950.819672131, 0.0005211942447953619, 4.164318199984418, 464.56677953350277, 9.425878248150658, 0.020447246687445582, 1.5707963267948966, 1.5706286136030871, 11.340020313858986, 1068.500745017786, 1068.5026418804007, 6371011.250419319, 1.5707963267948966, 2.400000000000001, 77403934.42622952, 5532557.377049181, 0.0005386262256074259, 4.1703705840451075, 464.56683339612533, 9.842915306555168, 0.021351840345060304, 1.5707963267948966, 1.5706213217450298, 12.332272605970502, 1114.957172701276, 1114.9593252200132, 6371012.234710849
2.400000000000001, 77403934.42622952, 5532557.377049181, 0.0005386262256074259, 4.1703705840451075, 464.56683339612533, 9.842915306555168, 0.021351840345060304, 1.5707963267948966, 1.5706213217450298, 12.332272605970502, 1114.957172701276, 1114.9593252200132, 6371012.234710849, 1.5707963267948966, 2.500000000000001, 77403934.42622952, 5530163.934426229, 0.0005554884872039382, 4.1764282950249765, 464.56688894497404, 10.260558136057666, 0.02225770290774691, 1.5707963267948966, 1.5706140298895674, 13.366627935320139, 1161.4135838517961, 1161.4160141145105, 6371013.260766663
2.500000000000001, 77403934.42622952, 5530163.934426229, 0.0005554884872039382, 4.1764282950249765, 464.56688894497404, 10.260558136057666, 0.02225770290774691, 1.5707963267948966, 1.5706140298895674, 13.366627935320139, 1161.4135838517961, 1161.4160141145105, 6371013.260766663, 1.5707963267948966, 2.600000000000001, 77403934.42622952, 5527770.491803278, 0.0005717778981447839, 4.182491338008308, 464.56694612276385, 10.678807269858497, 0.02316483391406338, 1.5707963267948966, 1.5706067380368203, 14.443146933801472, 1207.8699777040226, 1207.8727087267869, 6371014.32864739
2.600000000000001, 77403934.42622952, 5527770.491803278, 0.0005717778981447839, 4.182491338008308, 464.56694612276385, 10.678807269858497, 0.02316483391406338, 1.5707963267948966, 1.5706067380368203, 14.443146933801472, 1207.8699777040226, 1207.8727087267869, 6371014.32864739, 1.5707963267948966, 2.700000000000001, 77403934.42622952, 5525377.049180328, 0.0005874913366203528, 4.188559718074636, 464.5670048718975, 11.09766324166596, 0.024073232891395915, 1.5707963267948966, 1.57059944618691, 15.561890282668173, 1254.3263534827297, 1254.3294092139765, 6371015.438413714
2.700000000000001, 77403934.42622952, 5525377.049180328, 0.0005874913366203528, 4.188559718074636, 464.5670048718975, 11.09766324166596, 0.024073232891395915, 1.5707963267948966, 1.57059944618691, 15.561890282668173, 1254.3263534827297, 1254.3294092139765, 6371015.438413714, 1.5707963267948966, 2.800000000000001, 77403934.42622952, 5522983.606557377, 0.0006026256906023326, 4.1946334402987375, 464.56706513446653, 11.517126585695834, 0.024982899355915245, 1.5707963267948966, 1.5705921543399592, 16.722918720915914, 1300.782710405618, 1300.7861157274233, 6371016.590126373
2.800000000000001, 77403934.42622952, 5522983.606557377, 0.0006026256906023326, 4.1946334402987375, 464.56706513446653, 11.517126585695834, 0.024982899355915245, 1.5707963267948966, 1.5705921543399592, 16.722918720915914, 1300.782710405618, 1300.7861157274233, 6371016.590126373, 1.5707963267948966, 2.9000000000000012, 77403934.42622952, 5520590.163934426, 0.0006171778580685073, 4.200712509750675, 464.56712685225233, 11.9371978366709, 0.02589383281253461, 1.5707963267948966, 1.5705848624960923, 17.926293037831783, 1347.2390476819, 1347.2428284126486, 6371017.783846157
